Observation id,Date,Hour,Week,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 2,Bottom,Location,Right,STATE,214.3,243.085,28.785,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 1,Bottom,Location,Left,STATE,220.053,223.807,3.754,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 1,Bottom,Location,Right,STATE,223.808,234.318,10.51,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 1,Bottom,Location,Left,STATE,234.319,600.939,366.62,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 2,Bottom,Location,Left,STATE,243.086,600.12,357.034,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 2,Food Hopper,Location,,STATE,243.086,243.83,0.744,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 1,Inactive,Other,,STATE,285.12,600.939,315.819,,
925878,21-Jan,2,1,2/7/2020 17:46,,E:/B2_W1_Live/925878_01-21_02.MP4,610.11,59.94,Mouse 2,Inactive,Other,,STATE,286.12,600.12,314,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Bottom,Location,Left,STATE,10.096,37.62,27.524,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Bottom,Location,Left,STATE,10.347,29.365,19.018,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Bottom,Location,Right,STATE,29.366,37.374,8.008,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Bottom,Location,Left,STATE,37.375,95.933,58.558,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Bottom,Location,Right,STATE,37.621,47.136,9.515,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Left,STATE,47.137,52.387,5.25,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Right,STATE,52.388,83.922,31.534,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Shelter,Location,In,STATE,53.14,62.649,9.509,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Left,STATE,83.923,92.928,9.005,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Bottom,Location,Left,STATE,92.929,117.953,25.024,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Bottom,Location,Right,STATE,95.934,104.69,8.756,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Top,Location,Left,STATE,104.691,111.695,7.004,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Top,Location,Right,STATE,111.696,121.706,10.01,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Shelter,Location,In,STATE,111.949,115.7,3.751,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Left,STATE,117.954,119.702,1.748,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Right,STATE,119.703,142.977,23.274,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Shelter,Location,On,STATE,119.703,142.978,23.275,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Top,Location,Left,STATE,121.707,130.715,9.008,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Top,Location,Right,STATE,130.716,135.466,4.75,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Top,Location,Left,STATE,135.467,137.466,1.999,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Bottom,Location,Left,STATE,137.467,600.431,462.964,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Food Hopper,Location,,STATE,142.728,147.982,5.254,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Top,Location,Left,STATE,142.978,145.985,3.007,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Bottom,Location,Left,STATE,145.986,600.437,454.451,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 1,Inactive,Other,,STATE,213.927,600.437,386.51,,
925878,22-Jan,1,1,2/12/2020 17:38,,E:/B2_W1_Live/208_0122/925878_01-22_01.MP4,607.14,59.94,Mouse 2,Inactive,Other,,STATE,213.982,600.431,386.449,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Bottom,Location,Left,STATE,10.598,30.864,20.266,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Bottom,Location,Right,STATE,10.859,29.626,18.767,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Bottom,Location,Left,STATE,29.627,44.117,14.49,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Bottom,Location,Right,STATE,30.865,37.87,7.005,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Bottom,Location,Left,STATE,37.871,86.671,48.8,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Top,Location,Left,STATE,44.118,72.678,28.56,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Top,Location,Right,STATE,72.679,79.412,6.733,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Shelter,Location,In,STATE,73.16,74.414,1.254,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Top,Location,Left,STATE,79.413,80.663,1.25,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Bottom,Location,Left,STATE,80.664,135.229,54.565,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Top,Location,Left,STATE,86.672,105.94,19.268,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Food Hopper,Location,,STATE,96.662,97.167,0.505,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Top,Location,Right,STATE,105.941,118.204,12.263,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Shelter,Location,In,STATE,108.946,110.192,1.246,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Top,Location,Left,STATE,118.205,119.455,1.25,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Bottom,Location,Left,STATE,119.456,601.691,482.235,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Bottom,Location,Right,STATE,135.23,158.501,23.271,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Cup,Location,,STATE,135.732,144.49,8.758,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Bottom,Location,Left,STATE,158.502,601.693,443.191,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 2,Inactive,Other,,STATE,197.037,601.691,404.654,,
925878,22-Jan,2,1,2/12/2020 17:50,,E:/B2_W1_Live/208_0122/925878_01-22_02.MP4,604.1,59.94,Mouse 1,Inactive,Other,,STATE,197.725,601.191,403.466,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Bottom,Location,Left,STATE,10.094,84.419,74.325,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Bottom,Location,Right,STATE,10.346,263.599,253.253,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Bottom,Location,Right,STATE,84.42,117.701,33.281,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Bottom,Location,Left,STATE,117.702,133.723,16.021,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Top,Location,Left,STATE,133.724,137.973,4.249,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Top,Location,Right,STATE,137.974,167.501,29.527,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Shelter,Location,In,STATE,138.474,143.479,5.005,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Shelter,Location,In,STATE,162.248,167.502,5.254,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Top,Location,Left,STATE,167.502,192.028,24.526,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Top,Location,Right,STATE,192.029,383.719,191.69,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Shelter,Location,On,STATE,194.783,383.72,188.937,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Bottom,Location,Left,STATE,263.6,284.118,20.518,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Top,Location,Left,STATE,284.119,287.621,3.502,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Top,Location,Right,STATE,287.622,301.141,13.519,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Shelter,Location,In,STATE,287.622,291.624,4.002,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Top,Location,Left,STATE,301.142,302.138,0.996,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Top,Location,Right,STATE,302.139,314.906,12.767,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Shelter,Location,On,STATE,303.637,314.907,11.27,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Top,Location,Left,STATE,314.907,324.162,9.255,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Bottom,Location,Left,STATE,324.163,341.174,17.011,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Bottom,Location,Right,STATE,341.175,353.937,12.762,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Bottom,Location,Left,STATE,353.938,600.523,246.585,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Top,Location,Left,STATE,383.72,387.97,4.25,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Bottom,Location,Left,STATE,387.971,600.938,212.967,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 2,Inactive,Other,,STATE,475.523,600.523,125,,
925878,23-Jan,1,1,2/7/2020 18:05,,E:/B2_W1_Live/925878_01-23_01.MP4,610.94,59.94,Mouse 1,Inactive,Other,,STATE,475.623,600.938,125.315,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 2,Bottom,Location,Left,STATE,10.095,600.647,590.552,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 1,Bottom,Location,Left,STATE,10.097,61.147,51.05,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 2,Inactive,Other,,STATE,60.647,600.647,540,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 1,Bottom,Location,Right,STATE,61.148,88.671,27.523,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 1,Cup,Location,,STATE,72.911,87.422,14.511,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 1,Bottom,Location,Left,STATE,88.672,600.458,511.786,,
925878,23-Jan,2,1,2/7/2020 18:24,,E:/B2_W1_Live/925878_01-23_02.MP4,610.01,59.94,Mouse 1,Inactive,Other,,STATE,120.458,600.458,480,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 1,Top,Location,Right,STATE,10.094,40.126,30.032,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 2,Bottom,Location,Left,STATE,10.986,20.604,9.618,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 2,Top,Location,Left,STATE,20.605,22.857,2.252,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 2,Top,Location,Right,STATE,22.858,30.115,7.257,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 2,Top,Location,Left,STATE,30.116,49.383,19.267,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 1,Shelter,Location,On,STATE,33.108,40.127,7.019,,
925878,28-Jan,1,2,2/19/2020 15:52,,E:/B2_W2_Live/925878_01-28_01.MP4,609.78,59.94,Mouse 1,Top,Location,Left,STATE,40.127,56.126,15.999,,
